date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-04-29 18:02:15,fplozano,ryanobles,0,0,0,"This is so easy it’s laughable. Show Ukraine transcript. Show the governors talk about shortages. Show the senators talk about quid pro quo. Then show the governors again. Then show the PPE arriving. 20 seconds. Spend the last ten seconds showing MA buying our own PPE.",,,,1255558027685568513,https://twitter.com/fplozano/status/1255558027685568513
2020-04-29 18:02:15,Laura_Violette,GoRegisPride,0,0,0,"@Coach_Ladino and I registered, did you?! #KeepRegisMoving we're all in this together!https://twitter.com/GoRegisPride/status/1255546536349650945 …",,@Coach_Ladino,#KeepRegisMoving,1255558026699984897,https://twitter.com/Laura_Violette/status/1255558026699984897
2020-04-29 18:02:15,stevengmoseley,jmj,0,0,0,"#2 - As athletes, I feel the absolute best engineers are sorely underpaid in this century. They should make $1,000,000+. The massive profits tech companies realize should be lining engineers' pockets as much as investors'. The problem is engineers tend to be terrible negotiators.",,,#2,1255558026540523520,https://twitter.com/stevengmoseley/status/1255558026540523520
2020-04-29 18:02:14,jaypx3,Qwejah_,0,0,0,"that’s a grown ass man lmao",,,,1255558023382269954,https://twitter.com/jaypx3/status/1255558023382269954
2020-04-29 18:02:13,JessicaMazzola,,0,0,0,"Songs are so random sometimes, I've had this one cover song (""82nd All the Way"" - Amaranthe) stuck in my head for the past 24 hours that a power metal band made about a guy from WWI who pulled a gutsy move against the Germans.. I have no relationship to this, but it's SO. CATCHY.",,,,1255558020714704900,https://twitter.com/JessicaMazzola/status/1255558020714704900
2020-04-29 18:02:13,joeiavovella,tedlieu,0,1,1,"@jaredkushner says that 74k is a success and he and @IvankaTrump are planning to take another trip to NJ using taxpayers money! Retweet over and over! @CheriJacobus @AuthorKimberley @AynRandPaulRyan @samstein @ezraklein @SteveRattner @jheil",,@jaredkushner @IvankaTrump @CheriJacobus @AuthorKimberley @AynRandPaulRyan @samstein @ezraklein @SteveRattner @jheil,,1255558020194611203,https://twitter.com/joeiavovella/status/1255558020194611203
2020-04-29 18:02:13,_vahxxo,,0,0,0,"Clothing/cosmetic business owners.",,,,1255558018583924740,https://twitter.com/_vahxxo/status/1255558018583924740
2020-04-29 18:02:12,0xSeanG,,0,0,0,"What a great surprise in the mailbox @WWHackinFestpic.twitter.com/0Y0xmOf0pF",,@WWHackinFestpic,,1255558014196756482,https://twitter.com/0xSeanG/status/1255558014196756482
2020-04-29 18:02:11,DJSeero,jwags1000,0,0,0,"Shef was a Wrestler at Phillips Academy, Andover class of 1970. Terrific athlete - and person!",,,,1255558010677665795,https://twitter.com/DJSeero/status/1255558010677665795
2020-04-29 18:02:11,Themiscyra,merrittk,0,0,1,"Why does no one take me on cute Memento Mori dates I ask you am I not Goth enough",,,,1255558010166022147,https://twitter.com/Themiscyra/status/1255558010166022147
2020-04-29 18:02:10,mrogul,,0,0,0,"Excited to be speaking at #WISE on June 10. Get free admission here.https://www.crowdcast.io/e/wise-boston-june-2020/register …",,,#WISE,1255558007074836485,https://twitter.com/mrogul/status/1255558007074836485
2020-04-29 18:02:10,AngieCavatica,dredrizzoo,0,0,1,"DONT GO CHANGING THE RULES NOW https://twitter.com/dredrizzoo/status/1255557810651267072 …",,,,1255558006676348928,https://twitter.com/AngieCavatica/status/1255558006676348928
2020-04-29 18:02:10,gordoncollege,,0,0,0,"2020 graduates are asking themselves: How do I find a job during this economic crisis? The graduating Class of 2008 has been in your shoes—and they some sage advice for what to do now.https://bit.ly/35f95fu",,,,1255558005980123136,https://twitter.com/gordoncollege/status/1255558005980123136
2020-04-29 18:02:10,chrishipmercury,,0,0,0,"https://www.nbcboston.com/news/national-international/south-end-singers-go-viral/2115041/ …",,,,1255558004436602880,https://twitter.com/chrishipmercury/status/1255558004436602880
2020-04-29 18:02:10,raq_uel13,,0,0,0,"gimme one I want one @thegiottos @SkipperLuvr @meahghanpic.twitter.com/wK5pr7LV4V",,@thegiottos @SkipperLuvr @meahghanpic,,1255558004398841857,https://twitter.com/raq_uel13/status/1255558004398841857
2020-04-29 18:02:09,hal678,mpgPhD,0,0,1,"pic.twitter.com/atSffUbaAu",,,,1255558002586894336,https://twitter.com/hal678/status/1255558002586894336
2020-04-29 18:02:09,spiderbaby27,,0,0,0,"wish this was me rnpic.twitter.com/62eDZlAVUu",,,,1255558002465218561,https://twitter.com/spiderbaby27/status/1255558002465218561
2020-04-29 18:02:08,JPdeRuiter,samaracello,0,0,0,"Can you please tell us how you did this? The ""making of"" as it were?",,,,1255557998874890242,https://twitter.com/JPdeRuiter/status/1255557998874890242
2020-04-29 18:02:08,Reef_Energy,,0,0,0,"Great things come when the odds are against you, meaning its new and fresh.",,,,1255557996425424897,https://twitter.com/Reef_Energy/status/1255557996425424897
2020-04-29 18:02:07,jmhdinger,,0,0,0,"Update on 777X certification: @Boeing subsequently cites ""misunderstanding"" with Calhoun's comment. 777X will be certificated ""as part of the 777X family"" under an amended type certificate, company says. #777x",,@Boeing,#777x,1255557995452399616,https://twitter.com/jmhdinger/status/1255557995452399616
2020-04-29 18:02:07,dhgfssg,TimmaySays,0,0,0,"The travel ban did nothing except ban foreign nationals, directly from china, when it had already spread other places. It was an extension of the immigration policy. 40k people traveled between the us and China following that. It was poorly thought out.",,,,1255557995297112065,https://twitter.com/dhgfssg/status/1255557995297112065
2020-04-29 18:02:07,abraniamarrero,,0,0,0,"Commentary on consistently inverse relationships between nutrient intakes and CHD risk in Honolulu (1981). Concludes lower intakes relate to lower caloric intake, itself an indicator of low physical activity? Has your biomedical model considered malnutrition?? Food insecurity???pic.twitter.com/wFy6xdIpb0",,,,1255557992914866179,https://twitter.com/abraniamarrero/status/1255557992914866179
2020-04-29 18:02:06,CealeyGodwin,chatham58,0,0,0,"Or they could be using that money to pay their lower level employees? A couple more questions should be asked about where his money might be going.",,,,1255557990440144896,https://twitter.com/CealeyGodwin/status/1255557990440144896
2020-04-29 18:02:06,Ecstacity,mooncult,0,0,0,"As if skype and oovoo didn’t exist",,,,1255557989215453185,https://twitter.com/Ecstacity/status/1255557989215453185
2020-04-29 18:02:06,rmwaqas,xmubashir,0,0,0,"ایسی لئی تُسی نئیں او",,,,1255557988712153089,https://twitter.com/rmwaqas/status/1255557988712153089
2020-04-29 18:02:06,formercoachbill,BostonHeraldHS,0,0,0,"Then you’d have football in the spring and fall back to back - can’t do it in player safety age.",,,,1255557988032614400,https://twitter.com/formercoachbill/status/1255557988032614400
2020-04-29 18:02:05,tukasuy,koro485,0,0,0,"なるほどそうですか。それにしても速い。",,,,1255557985579012100,https://twitter.com/tukasuy/status/1255557985579012100
2020-04-29 18:02:05,TsengJennifer,,0,0,0,"Gotta true https://www.nbcboston.com/multimedia/boston-man-shares-emotional-hospital-proposal/2115423/ …",,,,1255557985557983235,https://twitter.com/TsengJennifer/status/1255557985557983235
2020-04-29 18:02:05,ThatAndromeda,codyh,0,0,0,"if you also remember to mute all attendees as they enter, you get the maximum performance raise",,,,1255557985310519297,https://twitter.com/ThatAndromeda/status/1255557985310519297
2020-04-29 18:02:05,bstepbeatz,,0,0,0,"live athttps://www.twitch.tv/bstepbeatz",,,,1255557983783747589,https://twitter.com/bstepbeatz/status/1255557983783747589
2020-04-29 18:02:04,tamiracarvalho1,,0,0,0,"my showers be so long that my dad has to give me a time limit",,,,1255557980923277314,https://twitter.com/tamiracarvalho1/status/1255557980923277314
2020-04-29 18:02:04,NewEnglandNarly,DingleBarryM,0,0,0,"Analysis? No it’s from Barr’s public remarks and the text of the report itself, they’re called facts",,,,1255557979786657793,https://twitter.com/NewEnglandNarly/status/1255557979786657793
2020-04-29 18:02:04,MrJLW,Byram006,0,0,1,"Nice exit. I still in... thinking we may still see it get hit by EOW.",,,,1255557979539202048,https://twitter.com/MrJLW/status/1255557979539202048
2020-04-29 18:02:04,agermanlastname,,0,0,0,"my mouth tastes like blood (there is no blood)",,,,1255557979136548864,https://twitter.com/agermanlastname/status/1255557979136548864
2020-04-29 18:02:03,stephenacap,HonestLarry1,1,0,1,"pic.twitter.com/Vx4qFBfTaI",,,,1255557975386841090,https://twitter.com/stephenacap/status/1255557975386841090
2020-04-29 18:02:01,takayamamartha,,0,0,0,"https://apple.news/AFSP3ZdIXT1qcXIwuyww9Lw …",,,,1255557969795854346,https://twitter.com/takayamamartha/status/1255557969795854346
2020-04-29 18:02:01,aaaamhim,,0,0,0,"$NSPX #BIOTECH GEM EXTREMELY OVERSOLD/UNDERVALUED she could run 10,000% #Coronavirus $MU $TWTR $FB $BCRX $SPY $CLDR $GEMP $MVIS $RVLT $ISR $TSLA $AAPL $WMT $UVXY $TZA $MNKD $ZM $AUPH $ACAD $APDN $FCEL $SIRI $MRNA $FB $OPGN $SIF $CLSD $APT $CYCN $CODX $CLSD $INO $AYTU $TTOOpic.twitter.com/RrWUuh4qVn",,,#BIOTECH #Coronavirus,1255557968352944128,https://twitter.com/aaaamhim/status/1255557968352944128
2020-04-29 18:01:58,EDBPostgres,,0,0,0,"[New #Blog Post] Learn how to perform #benchmark tests using #OpenSource tool #HammerDB as an alternative to using #pgbench. https://okt.to/QfpJcT #PostgreSQL #Postgrespic.twitter.com/pk3YZho3gY",,,#Blog #benchmark #OpenSource #HammerDB #pgbench #PostgreSQL #Postgrespic,1255557957116481538,https://twitter.com/EDBPostgres/status/1255557957116481538
2020-04-29 18:01:58,cassarole17,,0,0,1,"in case anyone wants to question my ongoing allegiance to 1D, peep my bathroom in my mother’s home that’s still adorned with my high school memorabiliapic.twitter.com/W1jvTgAuid",,,,1255557956776546304,https://twitter.com/cassarole17/status/1255557956776546304
2020-04-29 18:01:58,SsbFrosty,Tilde_Fox,0,0,0,"The first Falco clip ever to make me genuinely pop off. The laser recovery bumped it up two notches hot damn",,,,1255557955954540547,https://twitter.com/SsbFrosty/status/1255557955954540547
2020-04-29 18:01:57,MiniChini56,GilbyRanger,0,0,0,"Could this mean a possible incoming badass AC Viking cosplay?",,,,1255557952829829125,https://twitter.com/MiniChini56/status/1255557952829829125
2020-04-29 18:01:57,RunWillis,sergiocarlo,0,0,0,"Me da lo mismo quien gane",,,,1255557951923933188,https://twitter.com/RunWillis/status/1255557951923933188
2020-04-29 18:01:57,DavidAmoyal,CorbinReiff,0,0,1,"I love how all over the place it is while still maintaining logical order, he’s just a brilliant guy",,,,1255557951554818049,https://twitter.com/DavidAmoyal/status/1255557951554818049
2020-04-29 18:01:56,TrescaNorthEnd,,0,0,0,"Tresca To Go Menu To Order Call 617-742-8240 from 4 – 8pm, Wed-Sunday MENU AT: https://trescanorthend.com/menu/ Now available on GRUBHUBpic.twitter.com/hY7jbvsHlE",,,,1255557948899831814,https://twitter.com/TrescaNorthEnd/status/1255557948899831814
2020-04-29 18:01:55,craigperko,,0,0,0,"...pic.twitter.com/2wUMzsZylW",,,,1255557942813831171,https://twitter.com/craigperko/status/1255557942813831171
2020-04-29 18:01:54,archaelologog,naboostars,0,0,0,"As shown on every dating app ever.https://twitter.com/naboostars/status/1255213033271558145 …",,,,1255557940586692608,https://twitter.com/archaelologog/status/1255557940586692608
2020-04-29 18:01:54,Chymeapelle,paigefinnn,0,0,0,"Thanks for the share. Quite simplified!",,,,1255557937940041731,https://twitter.com/Chymeapelle/status/1255557937940041731
2020-04-29 18:01:53,Syndrome22q,BrittAtGlobal,0,0,0,"Hello @BrittAtGlobal i know u get many messages could you please retweet my video it would mean a lothttps://twitter.com/Syndrome22q/status/1254127553272578048 …",,@BrittAtGlobal,,1255557936702803973,https://twitter.com/Syndrome22q/status/1255557936702803973
2020-04-29 18:01:53,ParaRaccoon,,1,0,0,"When csh will said “I’m sick of....fucking....on the bus” I did NOT feel that",,,,1255557936060993536,https://twitter.com/ParaRaccoon/status/1255557936060993536
2020-04-29 18:01:53,Pattyo112insau,,0,0,0,"http://go.youravon.com/3ktqcw pic.twitter.com/sYhvprkTwI",,,,1255557933569433601,https://twitter.com/Pattyo112insau/status/1255557933569433601
2020-04-29 18:01:52,portillo___,JMVivancoHRW,0,0,0,"Aquí tiene su dictadura maldito terrorista #BonitaDictadura #BonitaDictadura #BonitaDictadura #EstoyConBukele #EstoyConBukele #EstoyConBukele #HumanRightsCorruption #HumanRightsCorruptionpic.twitter.com/ImfeA1K03L",,,#BonitaDictadura #BonitaDictadura #BonitaDictadura #EstoyConBukele #EstoyConBukele #EstoyConBukele #HumanRightsCorruption #HumanRightsCorruptionpic,1255557932764278787,https://twitter.com/portillo___/status/1255557932764278787
2020-04-29 18:01:52,hbarycenter,BarHBARian,0,0,0,"Ha! Love this share this around:)https://twitter.com/barhbarian/status/1255257091142541312 …",,,,1255557930327433216,https://twitter.com/hbarycenter/status/1255557930327433216
2020-04-29 18:01:52,Kadzis,dankennedy_nu,0,0,0,"Fascinating. I talked to a very tired Yang in Manchester the morning after the NH primary. It was off the record. His mouth said I don't know. His eyes said... (I'll just leave everyone hanging.)",,,,1255557929727647745,https://twitter.com/Kadzis/status/1255557929727647745
2020-04-29 18:01:52,jeannejalter,,1,0,0,"it's 90 degrees out but amiya still has her massive coat onpic.twitter.com/YfC2bjSdcz",,,,1255557929723461634,https://twitter.com/jeannejalter/status/1255557929723461634
2020-04-29 18:01:52,PorterSqBooks,booktweeting,0,0,0,"I almost suggested this one, too. So what she said!",,,,1255557929606025219,https://twitter.com/PorterSqBooks/status/1255557929606025219
2020-04-29 18:01:51,BAlbertBen,justinamash,0,0,0,"Pass",,,,1255557928163119104,https://twitter.com/BAlbertBen/status/1255557928163119104
2020-04-29 18:01:51,actblue,TrainDems,0,2,2,"Join us!!https://twitter.com/TrainDems/status/1255540259238154249 …",,,,1255557927253028866,https://twitter.com/actblue/status/1255557927253028866
2020-04-29 18:01:51,the_mjl,ericgeller,1,0,2,"Looking forward to him handling the first pandemic on Mars.",,,,1255557926569365504,https://twitter.com/the_mjl/status/1255557926569365504
2020-04-29 18:01:51,patgriffin,dhlake1,0,0,0,"Leslie Marshall is a Democrat who has bought into the Progressive left's agenda, hook, line, and sinker. Even when confronted with facts she still can't bring herself to acknowledge them as fact. People like her have zero integrity",,,,1255557925202014209,https://twitter.com/patgriffin/status/1255557925202014209
2020-04-29 18:01:50,BostonGlobe,,0,3,5,"A group of 31 senators are calling for the next coronavirus rescue bill to include a $50 billion bailout for child care providershttp://bos.gl/fEZW2Sj",,,,1255557923503321088,https://twitter.com/BostonGlobe/status/1255557923503321088
2020-04-29 18:01:50,ryanprussell,,0,0,0,"Received the following in an email from the Weymouth superintendent this morning.pic.twitter.com/Q4d64EQXd5",,,,1255557923205525506,https://twitter.com/ryanprussell/status/1255557923205525506
2020-04-29 18:01:50,CurriculumAssoc,GFMSprincipal,0,0,0,"Thanks for sharing this #iReady champ in action!",,,#iReady,1255557922286944263,https://twitter.com/CurriculumAssoc/status/1255557922286944263
2020-04-29 18:01:50,its_Cindyyyyyy,,0,0,0,"Todos saben alguna versión de ti, lo que no saben es que el tiempo pasa y esa versión ya no existe. Asi es...la vida. . . . Deja que hablen, que digan, que juzguen... que te valga. Tú sigue avanzando y Sé la mejor… https://www.instagram.com/p/B_kvf17jQa4/?igshid=e7ia3i73ubll …",,,,1255557922219798528,https://twitter.com/its_Cindyyyyyy/status/1255557922219798528
2020-04-29 18:01:48,rembertoVentura,,0,0,0,"It's getting hotter! It is time to start investing in an outdoor kitchen! The seasons for outdoor entertaining are upon us! The outdoor kitchen keeps trips in and out to a minimum, thereby reducing bugs in the house… https://www.instagram.com/p/B_kvfmuhdEu/?igshid=1t652xuefyu9h …",,,,1255557913650827270,https://twitter.com/rembertoVentura/status/1255557913650827270
2020-04-29 18:01:47,Confcarepackage,Gallagherstar,0,1,3,"I have seen resistance to the extra mailing costs, but if anyone is interested I can customize a care package to your sponsor. #expochat",,,#expochat,1255557911226580992,https://twitter.com/Confcarepackage/status/1255557911226580992
2020-04-29 18:01:47,b_apothecary,KentMonkman,0,0,0,"@MolteroLovetron Really beautiful. The torch has been passed from Thomas Kinkade to Kent Monkman.https://twitter.com/kentmonkman/status/1255543472926441476 …",,@MolteroLovetron,,1255557911155269642,https://twitter.com/b_apothecary/status/1255557911155269642
2020-04-29 18:01:47,handuI_,,0,0,0,"@dbrand Quality on this is ridiculous, good shit robots pic.twitter.com/7rrka2wS3E",,@dbrand,,1255557910920339458,https://twitter.com/handuI_/status/1255557910920339458
2020-04-29 18:01:47,MelissaRorech,,0,0,0,"@NaomiandAndy just listened to your hot take on horse movies @Blacktress , and I gotta suggest Spirit: Stallion of the Cimarron. Classic. Pure gold.",,@NaomiandAndy @Blacktress,,1255557910568075272,https://twitter.com/MelissaRorech/status/1255557910568075272
2020-04-29 18:01:47,MarciRD,,0,0,0,"Learning to speak and process in a non-stigmatizing way is a lot like learning a new language! So I developed a very brief primer to help you on your way. http://ow.ly/1RV250zmMuN #RDchat #bodypositivepic.twitter.com/RD1Z5uhgJ2",,,#RDchat #bodypositivepic,1255557908269580288,https://twitter.com/MarciRD/status/1255557908269580288
2020-04-29 18:01:46,gianluca_string,amohaisen,0,0,0,"May 18",,,,1255557905560014850,https://twitter.com/gianluca_string/status/1255557905560014850
2020-04-29 18:01:46,NationalECE,,0,0,0,"As Oral Cancer Awareness Month comes to an end, enjoy our newsletter story on how teamwork between dental providers and other medical professionals can aid in early detection of cancer in older adults. https://ece.hsdm.harvard.edu/news/oral-cancer-awareness …pic.twitter.com/dKtZHdee07",,,,1255557904729608194,https://twitter.com/NationalECE/status/1255557904729608194
2020-04-29 18:01:45,biologyfan,CyrilPedia,0,0,1,"Yes exactly.",,,,1255557902963802113,https://twitter.com/biologyfan/status/1255557902963802113
2020-04-29 18:01:45,emilymatosilva,,0,0,0,"",,,,1255557902426943489,https://twitter.com/emilymatosilva/status/1255557902426943489
2020-04-29 18:01:45,surprisefries,,0,0,0,"What do you want for lunch? ""[Nutella] toast."" No, you had that for breakfast. ""No I didn't."" Child, you still have some Nutella on your face.",,,,1255557901525176320,https://twitter.com/surprisefries/status/1255557901525176320
2020-04-29 18:01:45,LoveMelanin_x,niajanelle__,0,0,0,"Thank youuuuu",,,,1255557900572876800,https://twitter.com/LoveMelanin_x/status/1255557900572876800
2020-04-29 18:01:44,bernier_matt,,0,0,0,"TAM R3: ROSEBUD'S HOPE (6) has won at this level and at this trip @TAM in the past...her running style is well suited for the profile of the TAM turf, and she's a nice price...9-1 approaching the gate",,@TAM,,1255557896307462148,https://twitter.com/bernier_matt/status/1255557896307462148
2020-04-29 18:01:44,BMHS_SID,,0,1,3,"MSTCA- Eastern Mass. Coach of the Year! Shaun Corum of BMHS! Congratualtions!! #PRIDEpic.twitter.com/SdfVAIOBvg",,,#PRIDEpic,1255557895627911168,https://twitter.com/BMHS_SID/status/1255557895627911168
2020-04-29 18:01:43,PriiShamiixo,gisselp14,1,0,1,"“The Cat in the Hat.” I hate “How the Grinch Stole Christmas”. Oh and I also like “Green Eggs and Ham”.",,,,1255557894579372033,https://twitter.com/PriiShamiixo/status/1255557894579372033
2020-04-29 18:01:43,BU_CCD,,0,0,0,"#VMockTips: You can use VMock from wherever you are - on campus or at home. http://ow.ly/ycJ830q96Mi",,,#VMockTips,1255557893220438017,https://twitter.com/BU_CCD/status/1255557893220438017
2020-04-29 18:01:43,BicycleInn,BigHands26,0,0,0,"Oh, the one that goes, “eating lunch eating lunch eating lunch eating lunch”",,,,1255557893132300289,https://twitter.com/BicycleInn/status/1255557893132300289
2020-04-29 18:01:43,ExperientialEx,,0,0,0,"Top five #experiential #marketing spenders of 2019http://ow.ly/tO6O30qgmy6",,,#experiential #marketing,1255557892780052487,https://twitter.com/ExperientialEx/status/1255557892780052487
2020-04-29 18:01:43,AlenJuginovic,,0,0,0,"In today's @nature paper, group from @USC claims that in #Alzheimers disease, ApoE4 protein leads to blood–brain barrier dysfunction in #brain regions involved in #memory and #learning - #hippocampus and the parahippocampal gyrus. #neurology #neurosciencehttps://www.nature.com/articles/s41586-020-2247-3 …",,@nature @USC,#Alzheimers #brain #memory #learning #hippocampus #neurology #neurosciencehttps,1255557892117278720,https://twitter.com/AlenJuginovic/status/1255557892117278720
2020-04-29 18:01:43,scorpio_alpana,AmazonHelp,0,0,0,"My bank statement shows one 999 inr transaction for VSI* Amazon Stan and another 1021 inr for VSI* Amazon Prime. Moreover, your great customer care told me it's for prime services. Now which is valid and which is not, you tell me!",,,,1255557891433672705,https://twitter.com/scorpio_alpana/status/1255557891433672705
2020-04-29 18:01:43,gozor617,EindH1,0,0,0,"@boomepic",,@boomepic,,1255557891207172099,https://twitter.com/gozor617/status/1255557891207172099
2020-04-29 18:01:43,kalonny,pulte,0,0,0,"$kalonny",,,,1255557891072888832,https://twitter.com/kalonny/status/1255557891072888832
2020-04-29 18:01:42,obsequiousgoose,,1,0,2,"maggie napoport beditor of the bon appetit rest kitchen",,,,1255557890942828546,https://twitter.com/obsequiousgoose/status/1255557890942828546
2020-04-29 18:01:42,islandting___,Sippin_Lemonade,0,0,0,"I’ll say that and my face will still tell you I’m confused https://twitter.com/sippin_lemonade/status/1255452513744142337 …",,,,1255557889894350848,https://twitter.com/islandting___/status/1255557889894350848
2020-04-29 18:01:42,uptonbell,dkbrockton,0,0,0,"David like all great romances that end it’s time to move on. The Patriots have been rejected and it’s time for the region to move onhttps://twitter.com/dkbrockton/status/1255356556683759616 …",,,,1255557889277808640,https://twitter.com/uptonbell/status/1255557889277808640
2020-04-29 18:01:42,FranciscoMarty_,GermHunterMD,0,0,0,"https://www.niaid.nih.gov/news-events/nih-clinical-trial-shows-remdesivir-accelerates-recovery-advanced-covid-19 …",,,,1255557888157691904,https://twitter.com/FranciscoMarty_/status/1255557888157691904
2020-04-29 18:01:41,gabbypcs,,0,0,1,"Atenção: Fonte pediu sigilo. Isso quer dizer que vc não pode compartilhar esse vídeo, entendeu? Obrigada. #STFVergonhaNacionalpic.twitter.com/kMQgg0Pk4i",,,#STFVergonhaNacionalpic,1255557886211764227,https://twitter.com/gabbypcs/status/1255557886211764227
2020-04-29 18:01:41,AngieCavatica,,0,0,0,"@Versace these slides better be comfortable 450 damn dollars but they cute",,@Versace,,1255557885335044096,https://twitter.com/AngieCavatica/status/1255557885335044096
2020-04-29 18:01:40,HarvardBiz,,0,3,14,"Silent brainstorming produces significantly more ideas than brainstorming outloud — and these ideas tend to be more creative and of higher quality.https://s.hbr.org/3bOSdyQ",,,,1255557882357198858,https://twitter.com/HarvardBiz/status/1255557882357198858
2020-04-29 18:01:40,RasPi_WxSat,,0,0,0,"USA+GULF+ATLANTIC VIEW: #GOES16 visual and enhanced IR images auto-tweeted from RasPi_WxSatpic.twitter.com/vTTZIIiHHG",,,#GOES16,1255557882155864069,https://twitter.com/RasPi_WxSat/status/1255557882155864069
2020-04-29 18:01:40,VincentSophuok,,0,0,1,"Oh man, poor Simon! #TheLoudHousepic.twitter.com/TqBLdzSd9o",,,#TheLoudHousepic,1255557881832837121,https://twitter.com/VincentSophuok/status/1255557881832837121
2020-04-29 18:01:40,PatriotsUTL,,0,0,0,"3pm EST can’t come soon enough",,,,1255557880683601926,https://twitter.com/PatriotsUTL/status/1255557880683601926
2020-04-29 18:01:40,HarvardNegoti8,,0,0,0,"When organizing your team #negotiations, be sure to take a moment to discuss ground rules and common objectives.https://www.pon.harvard.edu/daily/crisis-negotiations/crisis-negotiation-skills-hostage-negotiators-drill/ …",,,#negotiations,1255557879182090243,https://twitter.com/HarvardNegoti8/status/1255557879182090243
2020-04-29 18:01:40,tramlaw301,NFL_Memes,0,1,1,"pic.twitter.com/Fj4EkF12bm",,,,1255557879144349696,https://twitter.com/tramlaw301/status/1255557879144349696
2020-04-29 18:01:39,drugz98,Crayola4,0,0,0,"This nigga wild",,,,1255557878179643393,https://twitter.com/drugz98/status/1255557878179643393
2020-04-29 18:01:39,indieannatv,,0,0,1,"I love seeing @Omundson in anything, so seeing him in Jericho made me squeal with joy. I hope he is having a good day today.",,@Omundson,,1255557877957353478,https://twitter.com/indieannatv/status/1255557877957353478
2020-04-29 18:01:39,MarcHurBoston,,0,0,0,"Opening alert -- Perfectly Flavah'D Cafe has opened in East Bridgewater. https://bostonrestaurants.blogspot.com/2020/04/perfectly-flavahd-cafe-opens-in-east.html … #restaurants #eastbridgewater",,,#restaurants #eastbridgewater,1255557875302371328,https://twitter.com/MarcHurBoston/status/1255557875302371328
2020-04-29 18:01:39,yungpanko,,0,0,0,"economic. intercourse.",,,,1255557875273019392,https://twitter.com/yungpanko/status/1255557875273019392
2020-04-29 18:01:38,wjmxradioboston,,0,0,0,"#NowPlaying Stand Together by The Peet Project",,,#NowPlaying,1255557873897218053,https://twitter.com/wjmxradioboston/status/1255557873897218053
2020-04-29 18:01:37,madgeofhonor,,0,0,1,"Hello, My name is and I am still expecting myself to overproduce.",,,,1255557869740711936,https://twitter.com/madgeofhonor/status/1255557869740711936
2020-04-29 18:01:37,PatriotsR1,MikeClayNFL,0,0,0,"Who would ever start him as QB?",,,,1255557867073044481,https://twitter.com/PatriotsR1/status/1255557867073044481
2020-04-29 18:01:37,questromfeld,,0,0,0,"TOMORROW Questrom Insights: Data & Insights in Luxury Marketing Thursday, 4/30, 11:30am - 12:15pm RSVP on Handshake: https://bu.joinhandshake.com/events/489185/share_preview …pic.twitter.com/3m8VFjcrBU",,,,1255557865869369347,https://twitter.com/questromfeld/status/1255557865869369347
2020-04-29 18:01:36,nasserrabbat,,0,0,0,"If we needed another proof that the #Trump administration put (bogus) economic benefits above public health, see this sneaky rule on mercury: What the EPA’s mercury decision means for public health https://www.seas.harvard.edu/news/2020/04/what-epas-mercury-decision-means-public-health …",,,#Trump,1255557865361879040,https://twitter.com/nasserrabbat/status/1255557865361879040
2020-04-29 18:01:36,lestersabados68,_ReaalAmerican_,0,0,0,"You have done questionable things to goats dozens of times",,,,1255557863583502336,https://twitter.com/lestersabados68/status/1255557863583502336
2020-04-29 18:01:36,DRJOSEPHWARREN1,ReverendKing,0,0,0,"You buying the hype? Great. The more saps the better.",,,,1255557863038124035,https://twitter.com/DRJOSEPHWARREN1/status/1255557863038124035
2020-04-29 18:01:36,NAMIMass,,0,0,0,"If you or someone you know is living with a #mentalhealth condition and looking for mutual #peer #support, please join one of our new call-in/zoom #Connection #Recovery support #groups. https://namimass.org/nami-connection-recovery-support-groups/ …pic.twitter.com/Xqt1K2yguF",,,#mentalhealth #peer #support #Connection #Recovery #groups,1255557861670883329,https://twitter.com/NAMIMass/status/1255557861670883329
2020-04-29 18:01:35,brich_456,kleddy_,0,0,0,"Whats the website with the cheap stitched jerseys? Tryina get a Brady all white Bucs jersey",,,,1255557860047585281,https://twitter.com/brich_456/status/1255557860047585281
2020-04-29 18:01:35,mbta_mood,,0,0,0,": Riders are feeling better than they did an hour ago. Analyzed 7 tweets, with 71.56% feeling Analytical. #Boston #MBTA #MBTAMOOD",,,#Boston #MBTA #MBTAMOOD,1255557859867320322,https://twitter.com/mbta_mood/status/1255557859867320322
2020-04-29 18:01:34,wzlx,,0,0,0,"No concerts? No problem. Since you can’t go to a show… we’re bringing them to you! Every weekday, @ChuckNowlinWZLX is bringing you a live set, but it’s up to you to pick the headliner. So, who you voting for today? Vote now over on our Facebook page: http://facebook.com/1007wzlx pic.twitter.com/qO6p9EI5Jt",,@ChuckNowlinWZLX,,1255557856973160451,https://twitter.com/wzlx/status/1255557856973160451
2020-04-29 18:01:34,erink34rn3y,,0,0,0,"pic.twitter.com/M2MbG76pMS",,,,1255557855262003201,https://twitter.com/erink34rn3y/status/1255557855262003201
2020-04-29 18:01:34,PeterLemanski,grant_teed,0,0,0,"i don’t follow you on this app for a reason",,,,1255557854976770049,https://twitter.com/PeterLemanski/status/1255557854976770049
